corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00362380,(주)뉴젠비아이티,NewGen BIT CORPORATION.,054650,"조상기, 김재호(각자대표)",E,1101110973077,1208132222,서울특별시 광진구 화양동 42-24 ,www.newgenbit.com,,(02)554-6431,02-554-7649,4659,19930917,12
00244862,(주)룩소네이트,"Bluemum Co., Ltd.",033880,맹필재,E,1101111398224,2128136191,서울특별시 구로구 구로동 182-13 대륭포스트타워2차 605호 ,www.grandport.com,,02-2082-1300,02-2082-1319,14120,19970403,12
00297165,(주)현대오토넷,"HYUNDAI AUTONET CO.,LTD.",042100,제 양현,E,1344110015057,1268143483,충청북도 진천북 문백면 문덕리 723번지,www.hyundaiautonet.com,,043-539-9114,031-596-8203,2629,20000215,12
00105767,LG마이크론(주),LG Micron Ltd.,016990,허영호,E,1753110001075,5138101770,경상북도 구미시 구포동 624번지 ,www.lgmicron.com,,054-479-0276,-    -,2629,19830511,12
00173397,(주)서광건설산업,"SEOKWANG CONSTRUCTION CO.,LTD",001600,"이승 , 한윤우",E,1101110028757,2098106013,경기도 포천군 가산면 가산리 469-2,www.skce.co.kr,,02-6222-5000,02-6222-5100,41221,19551202,12
00259606,(주)플러스프로핏,"Plus Profit Co., Ltd",036660,한도경,E,1101110644850,2208122913,전라남도 무안군 삼향면 남악지구 ,www.sejongrobot.com,,02-3447-5630,02-3447-5635,58111,19890823,06
00178471,(주)한와이어리스,"Hanwireless Co., Ltd.",037020,한희석,E,1201110003228,1228104213,서울특별시 강남구 논현동 261-1 논현센타 2층 ,www.ubdigm.com,,02-2106-6300,02-2106-6408,62090,19750320,12
00331733,(주)포휴먼,"FORHUMAN CO., LTD",049690,이용희,E,1101110626171,1138128754,경기도 시흥시 정왕동 1600-1 ,www.forhuman.co.kr,,031-497-6644,02-2088-7997,715,19890501,12
00104892,(주)알이네트웍스,"RENetworks Co.,Ltd",023670,오경환,E,1201110045759,1228117794,경상남도 진주시 문산읍 상곡리 1033번지 바이오센타 21 ,www.bnr-enterprise.com,,02-3460-2500,02-3288    -6011,28303,19880610,12
00647917,(주)케이알제2호개발전문위탁관리부동산투자회사,"KR2 Development REIT CO., Ltd.",101790,백경택,E,1101113777004,1208720655,서울특별시 강남구 대치동 996-1,-,,02-2151-7854,02-3287-0115,68129,20071026,12
00597764,미래에셋맵스 오퍼튜니티 베트남 주식혼합형 투자회사 1호,MIRAEASSET MAPS OPPORTUNITY VIETNAM EQUITY BALANCED FUND 1,094520,미래에셋맵스자산운용,E,1101113569550,1078684815,서울특별시 영등포구 여의도동 미래에셋빌딩 -,www.miraeasset.com,,02-769-7822,02-769-7816,64999,20061127,11
00355821,(주)씨티엘테크,"CTL TEC Co.,Ltd",088960,"유병혁, 천무진",E,1501110046602,3018143497,충청북도 청주시흥덕구 송정동 27-15 ,www.htech21.com,,043-261-1600,043)261-1649,263,20000525,12
00329677,이디디컴퍼니(주),"EDD COMPANY CO., LTD",052650,최규대,E,1101110664684,1128141472,인천광역시 남동구 논현동 438-7 48B/8L ,www.jaty.co.kr,,(02)879-2011,02-879-2585,2642,19891219,12
00244871,(주)케이티프리텔,"KT FREETEL. CO., LTD",032390,권행민,E,1101111360405,1108136503,서울특별시 송파구 신천동 7-18번지 ,www.ktf.com,,02-2010-0114,02-2010-0555,61220,19970103,12
00246383,(주)메카포럼,"MECCA FORUM CO., LTD",035830,장기남,E,1101110857601,2298107622,서울특별시 강남구 논현동 130-17 그린빌딩 4층 ,www.imartin.co.kr,,02  -6243-6000,02-549-3366,90191,19920515,12
00345499,(주)에스피코프,SP CORP.,048130,김경환 단독 대표이사,E,1101111752800,2298140086,경기도 성남시 중원구 상대원동 190-1 SKn 테크노파크 제테크센터 401호 ,www.namaeintl.com,,(031)714-9221,0317149246,46800,19990813,12
00348140,(주)이롬텍,"EROM Tech Co.,Ltd",045400,장형철,E,1349110002359,1248134881,경기도 용인시 유방동 572-2 ,www.masterstechron.com,,031-211-8626,031-211-8628,26,19861121,10
00215107,(주)이앤텍,"E & TECH CO.,LTD",047450,이 원 호,E,1301110006783,1348104083,경기도 화성시 마도면 쌍송리 667-3 (3블록 9로트) ,entech.or.kr,,031-783-0800,031-783-9537,26321,19771102,12
00560991,(주)맥스브로,"Maxbro COMPANY, LIMITED",088810,김정훈,E,1358110124049,1248642877,경기도 수원시 영통구 망포동 386 센트럴타워4층 ,,,031-202-8535,02-596-2553,2224,20060306,12
00265263,토자이홀딩스 주식회사,TOZAI Holdings Inc.,037700,Andrew Roberto Mankiewicz,E,1101111506835,1148182673,서울특별시 강남구 논현동 87-2 미래빌딩 3층 ,www.tozaiholdings.com,,02-2184-7777,02-2184-7799,4659,19980123,12
00142564,(주)우방,"WOOBANG CONSTRUCTION CO.,LTD.",013200,심광수,E,1701110008658,5028102575,대구광역시 북구 침산3동 연우빌딩 416-8,www.woobang.co.kr,,053-607-9000,053-359-3841,4111,19780408,12
00198572,동양매직(주),"TONG YANG MAGIC CO., LTD",023020,염 용 운,E,1101110893374,2208116764,서울특별시 중구 남대문로 5가 84-11 연세재단세브란스빌딩 ,www.magic.co.kr,,02  -3472-7784,02-777-5202,28519,19921001,12
00642648,코웰이홀딩스유한공사,CowelleHoldingsInc.,900020,김갑철,E,,MC178082,케이만군도 그랜드케이만조지타운사우스처치스트리트우글랜드 사서함309GT,www.cowelleholdings.com,,032-624-1600,032-327-8176,64992,20061128,12
00537443,(주)아구스,ARGUSInc.,078670,김훈영,E,1352110007792,1238168715,경기도 화성시 봉담읍 상기리 422외 12필지 ,www.arguscctv.com,,031-227-8100,031-227-8101,26,20010704,12
00113173,(주)대한은박지,"DAIHAN EUNPAKGY CO.,LTD",007480,조점근,E,1345110000973,1358105315,충청남도 아산시 둔포면 운용리 308,www.dhe.co.kr,,041-532-0108,(041)532-0109,24222,19711122,09
00441872,(주)인스프리트,"Insprit, Inc.",073130,이창석,E,1311110054020,1298137753,서울특별시 강남구 삼성동 159번지 아셈타워 2502호 ,www.in-sprit.com,,(02)6250-3300,02-6001-5090,58221,20001023,12
00480844,(주)하이럭스,"HILUX CO., LTD.",079340,박진호,E,1159110055957,1288161793,경기도 고양시 일산구 백석동1141-2유니테크빌514호 ,www.namotek.co.kr,,031-904-2299,031-904-2050,26211,20010814,12
00262044,(주)트리니티,"Trinity CO., LTD.",053070,이 장 훈,E,1545110007404,3158119491,충청북도 청원군 오창면 각리 643-2 오창과학산업단지 102-18블럭 ,www.decktron.com,,043-219-9600,02-3454-0777,2642,19950217,12
00101442,(주)카라반케이디이,"CARAVAN KDE CO., LTD.",032570,"유재준, 서동욱(각자대표이사)",E,1101110533657,2128118913,서울특별시 송파구 방이동 108-11 다우빌딩 2층 202호 ,www.caravancanopy.co.kr,,02-6925-2220,02  -485 -1966,26310,19870613,12
00295875,(주)더존디지털웨어,"Duzon Digital Ware Co.,Ltd.",045380,육근승,E,1101111219298,1118125348,서울특별시 영등포구 양평동4가 2번지 이레빌딩 ,www.thezone4u.net,,02  -2007-7402,02-2007-5107,58221,19951205,12
00441298,(주)디보스,DIBOSS CORPORATION,080140,홍재창,E,1760110021333,5138117710,대구광역시 달서구 호산동 357-53 ,diboss.com,,02-319-3308,054-461-2008,26,20000316,12
00263885,(주)포네이처,"For Nature Co., LTD.",045290,최종승,E,1101110834782,1238133157,서울특별시 강남구 삼성동144-4 이에스타워 ,www.jekang.com,,02-6051-7000,02-2051-6208,2811,19920212,12
00475532,(주)테이크시스템즈,"TAKESYSTEMSCO.,Ltd.",076090,문경규,E,1350110067229,1348136474,경기도 화성시 양감면 요당리 724 ,www.take-systems.co.kr,,031-400-2800,031-350-0520,29272,19970715,12
00130204,(주)폴켐,Polchem Inc.,033190,권형균,E,1341110008892,1238110606,서울특별시 구로구 구로동 197-47 대양디앤티 빌딩 5층,www.polchem.co.kr,,02-517-8712,031-718-4428,2219,19821026,12
00128731,유리이에스(주),"Yurie ES CO.,LTD.",007050,노명래,E,1101110089717,1028103656,서울특별시 강남구 삼성동 143-3,www.yurie.co.kr,,02-560-9416,02-557-6070,29230,19710210,12
00325981,(주)에프아이투어,FIT Inc.,047370,이정주,E,1101110823454,2118616810,서울특별시 종로구 종로1가 24 르메이에르 종로타운 2024호,www.tourbaksa.com,,0707-017-2100,02-318-6240,2642,19911219,12
00540021,(주)모빌탑,"MobiletopCo.,Ltd.",085680,권태형,E,1101111670630,2138638805,서울특별시 구로구 구로동 811번지 코오롱싸이언스밸리 15층 ,www.mobiletop.co.kr,,02-2101-0800,02-2101-0899,58221,19990325,12
00362089,(주)올리브나인,"Olive Nine Co.,Ltd.",052970,임 병 동,E,1101111803869,2148641604,서울특별시 강남구 논현동 131-10번지 1~5층 ,www.olive9.com,,02-3278-3515,02-3278-3550,59114,19991106,12
00228916,(주)디패션,"De Passion co.,ltd.",030420,신칠성,E,1101110609127,1058147411,"서울특별시 강남구 삼성동 35-15 나라빌딩 3, 4층 ",www.mtrack.co.kr,,02-2105-1700,02  -2105-1746,63991,19890209,12
00114215,(주)알덱스,"ALDEX CO.,LTD",025970,이상선,E,1101110369664,1208131975,서울특별시 중구 회현동1가 194-15 인송빌딩 ,www.aldex.co.kr,,02-727-3775,02  -558 -5599,24222,19840316,12
00109648,(주)오라바이오틱스,ORAH BIOTICS INC.,016160,"이상석, 박민수 (각자대표이사)",E,1101110322381,1198103858,"서울특별시 금천구 가산동 505-14,15 코오롱디지털타워애스턴11층",www.orahworld.com,,02-2185-9400,02-2185-9520,26,19820707,12
00261212,(주)시노펙스그린테크,Synopex Green Tech Inc.,037320,손경익,E,1101111320459,1068163409,경상남도 김해시 한림면 가산리 618 ,www.softland.co.kr,,(02)6203-6800,031-377-8057,46510,19960912,12
00348007,(주)야호커뮤니케이션,"YAHOH Communication Co., Ltd.",059720,이인광,E,1101111706766,1058600314,서울특별시 강남구 대치동 983-1 해암빌딩 9층 ,www.yahohpia.com,,02-3444-5782,02-3446-7309,63991,19990601,12
00275808,브이케이(주),VK CORPORATION,048760,이철상,E,1101111462889,2298129311,경기도 평택시 지제동 67,www.viable.co.kr,,02  -782 -6301,02  -782 -6303,28202,19970912,12
00375579,(주)팬택앤큐리텔,"Pantech&Curitel Communications, Inc.",063350,"박병엽, 이성규",E,1344110017532,1268152513,서울특별시 서초구 서초동 1451-34 서초평화빌딩,www.curitel.com,,02-580-5066,02-580-5600,2642,20010409,12
00197324,(주)팬텀엔터테인먼트그룹,"FANTOM ENTERTAINMENT GROUP CO., LTD",025460,김옥평,E,1101110702848,2208116667,서울특별시 특별시 강남구 청담동 70-9 정인빌딩 ,www.fantoment.com,,02-6710-7777,02-6710-7760,73901,19900605,12
00339063,(주)삼성수산,"Samsung Fisheries co., Ltd.",052560,진병현,E,1101111385510,2298126352,부산광역시 서구 충무동1가 34-4 성해빌딩 801호 ,www.samsungfish.com,,02-501-5942,02-548-2904,03112,19970305,12
00538497,동북아15호선박투자회사,Dongbuka No.15 Ship Investment Company,084240,김연신,E,1801110520254,6068191986,부산광역시 사상구 모라동 795-22,-,,02-746-7000,02-746-7006,71531,20050520,12
00225140,(주)쌈지,"SSAMZIE CO., LTD.",033260,양진호,E,1101110979645,2128125715,서울특별시 송파구 방이동 177-14 ,WWW.SSAMZIE.CO.KR,,02  -422 -8111,-    -,15121,19931019,12
00101947,브이오산업(주),"MORARESOURCE Co., Ltd",018890,한기원,E,1301110011328,1348103745,경기도 성남시 중원구 상대원동 66-1 이노트리 602호 ,www.moraresource.co.kr,,031-747-1163,031-747-1164,2229,19860318,12
00287724,코디콤(주),"KODICOM CO., LTD.",041800,조원이,E,1101111329112,2138627711,서울특별시 금천구 가산동 345-9 SK트윈타워 5F ,www.kodicom.com,,02-2193-1708,02-830-0188,26,19961011,12
00347840,(주)제네시스엔알디,"GENESISNRD CO.,LTD",052640,박형준,E,1101111000085,1148156326,서울특별시 강남구 삼성동 158-10 마젤란21아스테리움 1004호,www.sidus.co.kr,,02-2051-5220,02-2051-5221,62021,19940106,12
00504357,동북아6호선박투자회사,DongbukaNo.6ShipInv,080410,김연신,E,1801110495267,6068188157,부산광역시 사상구 모라동 795-22,-,,02-746-7000,02-746-7006,71531,20040908,12
00269339,(주)인네트,"INNET Co., Ltd",041450,곽봉서,E,1101111275787,1208163481,서울특별시 강남구 대치동 967-2 ,www.innet.co.kr,,02)3451-5312,02)3451-5399,62021,19960528,12
00634959,한국월드와이드아시아태평양특별자산1호투자회사,Korea World Wide Asia Pacific Special Assets Fund [1],098150,한국투자신탁운용,E,1101113665283,1078691072,서울특별시 영등포구 여의도동 15-24,-,,02-2168-0493,02-2168-0484,64201,20070423,04
00267094,(주)헤파호프코리아,HepaHope Korea Inc.,039350,구영삼,E,1101111301095,2118615596,"서울특별시 서초구 양재동 81-2 삼덕빌딩 3층, 4층 ",www.hepahope.co.kr,,02)786-1474,02)786-1686,27199,19960724,12
00142698,(주)휴리프,"HULIF CO.,LTD",006210,하현,E,1801110001048,6188100606,서울특별시 금천구 가산동 벽산디지털2차밸리 821호 ,www.hulif.co.kr,,02-2113-2699,02-2113-2692,26,19690911,03
00350057,(주)하이스마텍,"HiSmarTech Co., Ltd.",057100,박흥식,E,1101111577919,1018145541,서울특별시 강남구 대치3동 1008-4 새마을운동중앙회빌딩 ,www.hismartech.com,,(02)2017-2800,(02)2017-2801,58221,19980821,12
00721981,삼성디지털이미징(주),"SAMSUNG DIGITAL IMAGING CO., LTD.",108070,박상진,E,1358110162239,1358600765,경기도 수원시 영통구 매탄3동 416번지,-,,031-8006-8000,031-8006-8006,27,20090204,12
00248691,씨제이인터넷(주),CJ Internet Corp.,037150,남궁훈,E,1101110330962,1358106099,서울특별시 마포구 상암동 1590 상암 IT 타워 6층 ~ 10층 ,www.cjinternet.com,,02-371-7114,02-371-7119,5821,19820930,12
00335562,엠넷미디어(주),Mnet Media Corp.,056200,박광원,E,1101111051814,1208149932,서울특별시 마포구 상암동 1606 ,www.cjmnetmedia.com,,02-371-8000,02)3461-8822,58221,19940629,12
00369675,(주)온미디어,ON*Media Corporation,045710,김성수(단독대표),E,1311110050169,1298135191,경기도 성남시 분당구 서현동 249-1,http://www.onmedia.co.kr/,,031-789-1114,031-702-4292,64992,20000615,12
00265078,(주)유니텍전자,UNITECH ELECTRONICS CO. LTD,039040,도 성 호,E,1101110853170,1068138972,서울특별시 용산구 원효로 3가 53-5 ,www.unitec.co.kr,,02  -3271-7397,02  -3271-7821,4659,19920423,12
00267809,위더스기술금융(주),Nexus Investment Corporation,019430,오재홍,E,1801110069517,6178107983,부산광역시 남구 문현 4동 815 한일O/T 601 ,www.nesinvest.co.kr,,051 -633 -7001,051-633-7006,64209,19861101,12
00314000,(주)클라스타,"Clustar Co.,Ltd.",037550,정종근,E,1101110703367,2148151484,서울특별시 송파구 삼전동163-16 302호 ,www.clstar.kr,,02-539-5200,02-539-5201,58221,19900608,12
00355292,(주)아시아미디어홀딩스,"Asia Media Holdings Co.,Ltd.",052810,임영욱,E,1101110767206,2118169011,서울특별시 중구 초동 42 아시아미디어타워5층 504호,www.edi.co.kr,,02-521-5910,02-521-5912,58221,19910402,12
00386557,아이스테이션(주),i-station Corporation,056010,채종원,E,1348110047896,1248171339,충청북도 청원군 오창읍 여천리 111번지 ,www.i-station.co.kr,,02-3459-0730,(031)354-9252,263,20000223,12
00548865,동북아21호 선박투자회사,"DONGBUKA NO. 21 SHIP INVESTMENT COMPANY CO., LTD.",088010,김연신,E,1801110535120,6068194299,부산광역시 사상구 모라동 795-22,-,,02-746-7000,02-746-7006,71531,20051026,12
00221320,(주)에이스디지텍,"ACE DIGITECH CO., LTD.",036550,변상권,E,1301110035477,1358116452,충청북도 청원군 오창면 구룡리 441-1 ,www.acedigitech.co.kr,,043-200-0100,043-217-6991,26211,19950824,12
00124054,(주)부산저축은행,BUSAN SAVINGS BANK,007830,"박대일, 김봉환",E,1801110005701,6048104675,부산광역시 동구 초량3동 1146-6,www.bsbank.co.kr,,051-290-7000,051-465-5511,64132,19700610,06
00301486,(주)에피밸리,"EpiValley Co.,Ltd.",068630,이재우,E,1760110014198,5138111787,경상북도 구미시 공단동 321번지 ,www.epivalley.com,,054-467-2114,054-467-2266,2642,19970326,12
00311298,오페스(주),"Opes CO.,LTD.",053470,김성주,E,1101111123134,1198117518,서울특별시 강남구 역삼동 681-17 대일빌딩 10층 ,www.opeskorea.com,,02-3447-0570,02-3447-0569,26410,19950201,12
00348557,(주)액티투오,"Acti2O Co., Ltd.",047710,윤석중,E,1348110027616,1248148731,충청북도 음성군 삼성면 상곡리 326-1 ,www.actipass.com,,031-353-5001,031-353-4637    -,2642,19961031,12
00265342,(주)에이치에스씨홀딩스,"GENF Co., Ltd.",038920,남정석,E,1101111020215,2148608283,서울특별시 서초구 반포4동 547-6 이이빌딩 4층,www.helia-tec.co.kr,,0269195000,0269195002,58221,19940318,12
00156734,한국고덴시(주),KODENSHIKOREA CORP,027840,나카지마 히로카즈,E,2149110001637,4038101492,전라북도 익산시 어양동 513-5,www.kodenshi.co.kr,,063-839-2111,0653 - 839 - 2026,2612,19800514,12
00208693,(주)나리지*온,Knowledge*on Inc.,036850,이현우,E,2149110003948,4038104131,전라북도 익산시 어양동 513-37 ,www.Knowledge-on.com,,063-839-1178,063 -835 -8259,2612,19880428,12
00128953,(주)프로비타,PROVITA CORPORATION,014420,"이상곤(각자 대표이사), 이철재(각자 대표이사)",E,1243110013055,1308105116,경기도 이천시 호법면 유산리 571-7 ,www.provita.kr,,032-661-7255,02-6277-1901,26,19791204,12
00428792,(주)제로원인터랙티브,"ZeroOne Interactive Co.,Ltd",069470,강종권,E,1743110003204,5088113371,서울특별시 용산구 이태원동 183-1 동호프라자 6층 ,http://01inter.co.kr,,02-564-0101,02-566-0108,63991,20021001,12
00148744,제일화재해상보험(주),"FIRST FIRE & MARINE INSURANCE CO.,LTD",000610,권처신,E,1101110017586,1108102696,서울특별시 중구 서소문동 제일화재빌딩,www.firstfire.co.kr,,1566-8282-,02-771-7313,65121,19490322,03
00518873,동북아9호선박투자회사,DONGBUKA NO.9 SHIP INVESTMENT COMPANY,083120,김연신,E,1801110513308,6068190880,부산광역시 사상구 모라동 795-22,-,,02-746-7000,02-746-7006,71531,20050316,12
00300779,(주)굿이엠지,GOOD EMG.INC,051530,이혁수,E,1201110199829,1228158683,인천광역시 부평구 청천동 380-5 ,www.goodemg.co.kr,,02-544-3346,02-544-3229,59201,19990812,12
